Horas_Estudio,Asistencia,Involucramiento_Padres,Nivel_Recursos,Actividades_Extracurriculares,Horas_Suenio,Notas_Previas,Nivel_Motivacion,Acceso_Internet,Clases_con_Tutor,Ingresos_Familiares,Calidad_Docente,Tipo_Escuela,Influencia_de_Pares,Actividad_Fisica,Dificultades_Aprendizaje,Nivel_Educacion_Padres,Distancia_Escuela,Sexo,Nota_Examen
15,89,Alto,Bajo,No,9,73,Alto,Si,2,Bajo,Bajo,Private,Neutral,2,No,Secundario,Cerca,Masculino,66
28,64,Medio,Medio,Si,7,77,Medio,Si,1,Alto,Medio,Publico,Positivo,2,No,Secundario,Cerca,Masculino,67
16,71,Alto,Bajo,Si,6,77,Bajo,Si,4,Medio,Medio,Publico,Neutral,5,Si,Universitario,Medio,Masculino,64
15,62,Bajo,Alto,No,10,96,Bajo,Si,0,Medio,Alto,Private,Positivo,4,No,Secundario,Lejos,Masculino,62
20,77,Medio,Bajo,Si,7,95,Alto,Si,0,Medio,,Publico,Positivo,1,No,Secundario,Lejos,Masculino,66
24,93,Medio,Alto,No,4,56,Bajo,Si,4,Bajo,Alto,Publico,Negativo,2,No,Posgrado,Medio,Femenino,71
19,61,Alto,Bajo,Si,10,67,Bajo,No,1,Medio,Medio,Publico,Positivo,6,No,Posgrado,Cerca,Femenino,63
27,87,Alto,Medio,Si,9,88,Medio,Si,1,Bajo,Alto,Publico,Positivo,4,Si,Universitario,Cerca,Masculino,72
23,97,Medio,Alto,No,9,84,Bajo,Si,1,Alto,Medio,Publico,Positivo,3,Si,Secundario,Lejos,Femenino,71
7,69,Bajo,Medio,No,9,82,Bajo,Si,1,Medio,Alto,Private,Positivo,3,No,Posgrado,Cerca,Femenino,61
17,88,Medio,Alto,Si,10,100,Medio,Si,1,Bajo,Alto,Publico,Positivo,2,No,Posgrado,Cerca,Femenino,71
17,99,Medio,Medio,No,5,67,Bajo,Si,2,Medio,Medio,Private,Neutral,4,No,Posgrado,Lejos,Masculino,69
23,98,Medio,Alto,Si,6,76,Bajo,Si,3,Bajo,Alto,Publico,Positivo,3,No,,Cerca,Masculino,74
4,69,Medio,Alto,Si,6,99,Medio,Si,0,Medio,Alto,Publico,Neutral,2,No,Secundario,Medio,Masculino,61
35,64,Medio,Bajo,No,6,85,Alto,Si,2,Medio,Alto,Private,Neutral,2,No,Secundario,Medio,Masculino,68
23,66,Medio,Alto,Si,7,82,Alto,Si,1,Medio,Medio,Publico,Positivo,2,No,Secundario,Cerca,Masculino,67
21,88,Alto,Bajo,No,6,58,Medio,Si,3,Alto,Medio,Private,Neutral,4,No,Universitario,Cerca,Masculino,70
27,89,Medio,Medio,No,5,62,Medio,Si,0,Bajo,Medio,Publico,Neutral,3,No,Secundario,Cerca,Masculino,69
34,87,Medio,Bajo,No,6,69,Alto,Si,3,Bajo,Medio,Private,Neutral,2,No,Universitario,Medio,Masculino,72
25,73,Medio,Bajo,Si,7,73,Medio,Si,1,Medio,Medio,Publico,Positivo,2,No,Secundario,Cerca,Masculino,66
26,67,Medio,Medio,No,9,75,Medio,Si,2,Medio,Medio,Publico,Positivo,3,No,Secundario,Cerca,Masculino,67
21,83,Medio,Medio,No,6,95,Alto,Si,4,Alto,Alto,Publico,Neutral,2,No,Secundario,Lejos,Femenino,70
19,79,Medio,Alto,Si,8,55,Medio,Si,3,Medio,Medio,Private,Neutral,4,Si,Posgrado,Cerca,Masculino,68
17,89,Bajo,Medio,Si,5,62,Alto,Si,2,Medio,Medio,Private,Positivo,2,No,Universitario,Cerca,Femenino,68
15,78,Medio,Alto,No,4,57,Alto,Si,2,Medio,Alto,Publico,Negativo,2,No,Secundario,Cerca,Femenino,65
16,74,Medio,Bajo,Si,7,87,Medio,Si,0,Bajo,Bajo,Publico,Positivo,3,No,Universitario,Cerca,Femenino,63
12,72,Bajo,Bajo,Si,6,99,Alto,Si,0,Bajo,Medio,Publico,Positivo,4,No,Universitario,Lejos,Femenino,62
20,68,Medio,Alto,Si,6,95,Medio,Si,0,Bajo,Medio,Publico,Positivo,4,No,Secundario,Cerca,Femenino,66
10,71,Medio,Alto,Si,6,86,Medio,Si,1,Medio,Bajo,Publico,Negativo,2,Si,Posgrado,Cerca,Masculino,62
21,64,Bajo,Alto,Si,6,51,Bajo,Si,0,Alto,Bajo,Publico,Negativo,3,No,Universitario,Medio,Femenino,61
20,74,Bajo,Medio,Si,6,67,Alto,Si,0,Medio,Medio,Private,Negativo,4,Si,Universitario,Medio,Femenino,63
21,61,Medio,Medio,Si,6,93,Bajo,Si,3,Medio,Alto,Private,Neutral,3,No,,Cerca,Femenino,65
17,67,Alto,Bajo,No,5,83,Alto,Si,3,Bajo,Medio,Publico,Positivo,3,No,Secundario,Medio,Masculino,64
38,90,Alto,Medio,Si,4,60,Bajo,Si,2,Bajo,Medio,Publico,Neutral,4,No,Universitario,Medio,Masculino,74
28,73,Bajo,Medio,Si,4,73,Medio,Si,2,Alto,Alto,Publico,Positivo,2,No,Posgrado,Cerca,Femenino,70
13,87,Bajo,Medio,No,10,54,Bajo,Si,2,Bajo,Medio,Publico,Positivo,2,No,,Medio,Femenino,63
21,89,Bajo,Medio,No,7,76,Medio,Si,3,Alto,Medio,Publico,Positivo,2,No,Secundario,Lejos,Femenino,68
16,83,Medio,Alto,Si,9,95,Medio,Si,2,Bajo,Alto,Publico,Neutral,2,No,Universitario,Cerca,Masculino,69
14,98,Medio,Alto,Si,7,52,Alto,Si,1,Medio,Alto,Private,Negativo,4,No,,Medio,Masculino,70
12,61,Medio,Medio,Si,7,81,Medio,Si,2,Alto,Medio,Publico,Neutral,3,No,Universitario,Lejos,Masculino,62
23,90,Alto,Medio,Si,7,62,Medio,Si,3,Medio,Bajo,Private,Positivo,2,No,Posgrado,Medio,Masculino,71
16,98,Medio,Bajo,No,8,100,Bajo,Si,2,Bajo,Medio,Publico,Neutral,1,No,,Cerca,Masculino,69
26,94,Alto,Bajo,Si,5,53,Bajo,Si,0,Bajo,Alto,Publico,Neutral,2,No,Secundario,Cerca,Masculino,69
26,67,Bajo,Alto,Si,6,81,Alto,Si,4,Bajo,Alto,Publico,Neutral,3,Si,Universitario,Cerca,Masculino,68
28,73,Bajo,Medio,Si,7,63,Bajo,Si,0,Bajo,Medio,Publico,Positivo,2,No,Secundario,Cerca,Masculino,65
15,67,Medio,Alto,Si,4,94,Alto,Si,1,Medio,Medio,Private,Positivo,5,No,Secundario,Lejos,Masculino,65
23,84,Bajo,Bajo,Si,9,56,Bajo,No,1,Medio,Alto,Publico,Positivo,4,No,Secundario,Cerca,Femenino,65
24,88,Alto,Alto,No,9,71,Medio,Si,2,Alto,Alto,Publico,Negativo,3,No,Secundario,Cerca,Femenino,72
17,73,Medio,Bajo,No,4,59,Alto,Si,2,Bajo,Alto,Private,Negativo,4,No,Secundario,Medio,Femenino,63
15,82,Medio,Alto,Si,6,90,Alto,No,2,Alto,Medio,Publico,Positivo,2,No,Secundario,Cerca,Masculino,68
30,88,Medio,Medio,Si,7,68,Bajo,Si,1,Medio,Alto,Publico,Positivo,3,No,Universitario,Cerca,Femenino,72
21,77,Medio,Bajo,Si,8,59,Medio,Si,3,Bajo,Medio,Private,Positivo,2,No,Secundario,Cerca,Masculino,66
24,94,Bajo,Medio,No,9,86,Alto,Si,2,Bajo,Medio,Publico,Neutral,3,No,Universitario,Cerca,Femenino,71
15,91,Medio,Bajo,Si,6,91,Bajo,Si,0,Medio,Medio,Publico,Positivo,3,No,Universitario,Medio,Femenino,67
13,63,Medio,Medio,No,10,73,Bajo,Si,2,Bajo,Alto,Publico,Negativo,3,No,Posgrado,Medio,Masculino,61
17,85,Alto,Alto,Si,7,69,Medio,Si,4,Bajo,Alto,Private,Neutral,2,No,Secundario,Cerca,Femenino,70
19,69,Medio,Medio,Si,7,82,Bajo,No,2,Bajo,,Publico,Neutral,3,No,Universitario,Cerca,Masculino,64
14,82,Medio,Medio,Si,8,83,Medio,Si,0,Medio,Medio,Publico,Negativo,2,No,Secundario,Medio,Masculino,64
20,98,Bajo,Alto,Si,7,83,Medio,No,0,Bajo,Medio,Publico,Neutral,3,No,Secundario,Lejos,Femenino,68
10,95,Alto,Medio,No,7,64,Alto,Si,4,Bajo,Medio,Private,Positivo,3,No,Posgrado,Cerca,Masculino,70
13,76,Bajo,Medio,Si,10,97,Alto,Si,4,Bajo,Bajo,Publico,Neutral,3,No,Universitario,Medio,Masculino,65
24,72,Alto,Alto,No,7,61,Medio,Si,3,Bajo,Medio,Private,Neutral,2,No,Secundario,Cerca,Femenino,67
24,69,Medio,Bajo,Si,6,69,Medio,Si,0,Bajo,Alto,Private,Neutral,4,No,Universitario,Cerca,Masculino,65
18,81,Bajo,Medio,Si,6,64,Medio,Si,1,Medio,Medio,Publico,Positivo,4,No,Secundario,Medio,Femenino,65
14,65,Medio,Alto,Si,9,97,Bajo,Si,3,Bajo,Alto,Publico,Positivo,4,No,Secundario,Cerca,Femenino,65
14,82,Alto,Bajo,Si,8,91,Alto,Si,1,Bajo,Medio,Publico,Negativo,2,No,Secundario,Cerca,Masculino,66
18,60,Medio,Alto,No,5,91,Bajo,Si,2,Bajo,Medio,Publico,Negativo,4,Si,Secundario,Cerca,Masculino,62
24,73,Medio,Medio,Si,5,50,Bajo,Si,1,Bajo,Medio,Publico,Negativo,2,No,Secundario,Cerca,Masculino,63
26,69,Bajo,Bajo,Si,7,84,Medio,Si,0,Medio,Medio,Private,Neutral,3,Si,Secundario,Medio,Masculino,63
17,99,Medio,Medio,Si,8,62,Medio,Si,3,Medio,Medio,Private,Neutral,3,No,Secundario,Cerca,Masculino,70
13,89,Bajo,Alto,Si,6,98,Medio,Si,0,Medio,Medio,Private,Negativo,4,No,Secundario,Cerca,Masculino,67
22,74,Alto,Alto,No,4,77,Bajo,Si,0,Alto,Medio,Private,Negativo,3,Si,Secundario,Cerca,Masculino,66
15,64,Alto,Medio,No,5,78,Medio,Si,2,Bajo,Medio,Publico,Positivo,2,No,Secundario,Medio,Masculino,63
17,81,Alto,Bajo,Si,9,68,Alto,Si,1,Bajo,Bajo,Private,Positivo,3,No,Universitario,Cerca,Femenino,66
28,69,Bajo,Medio,No,8,77,Medio,Si,3,Medio,Medio,Publico,Neutral,4,No,Universitario,Medio,Femenino,67
25,81,Medio,Medio,No,9,87,Bajo,Si,1,Bajo,Alto,Private,Negativo,1,No,Posgrado,Medio,Femenino,68
21,93,Bajo,Alto,Si,9,78,Bajo,Si,1,Medio,Bajo,Publico,Neutral,2,Si,Secundario,Lejos,Masculino,67
12,85,Medio,Alto,Si,6,82,Medio,Si,1,Alto,Medio,Publico,Neutral,2,No,Secundario,Lejos,Masculino,66
21,85,Alto,Alto,Si,6,74,Medio,Si,2,Medio,Medio,Publico,Neutral,4,No,Secundario,Cerca,Femenino,71
26,82,Medio,Medio,Si,7,86,Medio,Si,0,Bajo,Alto,Publico,Neutral,2,Si,Posgrado,Cerca,Masculino,69
18,97,Alto,Bajo,Si,8,95,Alto,Si,1,Medio,Medio,Publico,Positivo,2,No,Posgrado,Medio,Masculino,72
28,97,Alto,Bajo,Si,9,53,Bajo,Si,0,Bajo,Medio,Private,Negativo,3,No,Universitario,Medio,Femenino,70
28,81,Medio,Medio,Si,10,55,Medio,Si,2,Medio,Bajo,Private,Neutral,3,No,Secundario,Cerca,Masculino,68
30,72,Medio,Medio,No,8,84,Medio,Si,1,Bajo,Alto,Private,Positivo,1,No,Secundario,Cerca,Masculino,68
22,78,Bajo,Alto,Si,8,69,Alto,Si,2,Bajo,Medio,Publico,Negativo,2,No,Secundario,Cerca,Femenino,67
24,67,Medio,Medio,No,10,64,Bajo,Si,1,Bajo,Medio,Publico,Positivo,2,Si,Universitario,Lejos,Femenino,62
28,85,Medio,Bajo,No,7,59,Bajo,Si,1,Bajo,Medio,Publico,Neutral,3,No,Posgrado,Lejos,Masculino,67
23,80,Alto,Medio,No,9,79,Medio,Si,1,Medio,Alto,Publico,Negativo,2,No,Posgrado,Cerca,Masculino,69
17,64,Medio,Alto,Si,8,67,Medio,Si,3,Bajo,Medio,Publico,Negativo,3,No,Universitario,Cerca,Masculino,64
17,68,Medio,Alto,Si,8,75,Medio,Si,2,Bajo,Alto,Private,Positivo,3,No,Universitario,Cerca,Femenino,66
21,79,Alto,Bajo,Si,7,98,Alto,Si,2,Bajo,Medio,Publico,Positivo,1,No,Secundario,Cerca,Masculino,69
12,96,Alto,Alto,No,5,88,Alto,Si,0,Medio,Medio,Private,Positivo,2,No,Universitario,Medio,Femenino,70
19,83,Alto,Medio,No,8,90,Bajo,Si,3,Bajo,Medio,Publico,Positivo,3,No,Universitario,Medio,Femenino,69
27,87,Medio,Medio,Si,8,56,Medio,Si,3,Medio,Alto,Publico,Neutral,3,No,Posgrado,Cerca,Masculino,72
7,74,Medio,Medio,Si,6,66,Bajo,Si,1,Bajo,Alto,Private,Positivo,2,No,Secundario,Cerca,Femenino,61
29,83,Medio,Medio,No,7,55,Alto,Si,2,Bajo,Bajo,Private,Negativo,4,No,Secundario,Cerca,Femenino,68
27,78,Medio,Medio,No,6,98,Bajo,Si,1,Medio,Medio,Publico,Positivo,3,No,Secundario,Lejos,Masculino,68
17,86,Bajo,Medio,No,6,84,Alto,Si,0,Medio,Medio,Private,Neutral,3,No,Secundario,Cerca,Femenino,66
23,62,Medio,Medio,No,6,51,Medio,Si,5,Alto,Medio,Publico,Negativo,2,No,Universitario,Cerca,Masculino,65
20,80,Alto,Bajo,Si,5,74,Medio,Si,2,Bajo,Bajo,Publico,Negativo,4,No,Universitario,Medio,Femenino,66
27,72,Medio,Medio,No,6,63,Medio,Si,1,Alto,Medio,Private,Negativo,5,No,Universitario,Medio,Femenino,67
26,73,Medio,Alto,No,8,77,Medio,Si,0,Medio,Alto,Private,Positivo,2,No,Universitario,Lejos,Masculino,68
12,98,Bajo,Medio,No,9,59,Bajo,Si,1,Alto,Medio,Publico,Neutral,2,No,Posgrado,Cerca,Femenino,67
24,67,Bajo,Medio,Si,10,53,Medio,Si,0,Medio,Medio,Publico,Positivo,3,Si,Universitario,Cerca,Femenino,63
19,72,Medio,Bajo,No,6,66,Medio,Si,0,Medio,Alto,Private,Neutral,2,No,Posgrado,Cerca,Masculino,64
20,80,Medio,Bajo,No,9,65,Alto,Si,1,Medio,Medio,Private,Positivo,3,No,Universitario,Lejos,Masculino,66
16,95,Alto,Medio,Si,8,86,Medio,Si,0,Bajo,Bajo,Publico,Positivo,4,No,Secundario,Medio,Masculino,69
30,77,Medio,Bajo,Si,7,74,Medio,Si,3,Alto,Medio,Private,Neutral,3,No,Posgrado,Medio,Masculino,70
26,90,Medio,Medio,No,8,65,Alto,Si,3,Medio,Alto,Private,Positivo,2,No,Secundario,Cerca,Femenino,72
16,94,Medio,Alto,No,9,79,Alto,Si,2,Alto,,Publico,Positivo,5,No,Secundario,Medio,Femenino,71
12,72,Medio,Medio,Si,6,54,Bajo,Si,3,Bajo,Medio,Publico,Positivo,2,No,Posgrado,Cerca,Masculino,63
18,76,Alto,Alto,No,6,83,Medio,Si,1,Alto,Medio,Publico,Neutral,4,No,Secundario,Cerca,Masculino,68
23,74,Medio,Alto,Si,6,57,Bajo,No,1,Alto,Alto,Private,Neutral,3,No,Universitario,Cerca,Masculino,67
21,93,Medio,Bajo,No,6,64,Medio,Si,2,Bajo,Medio,Publico,Positivo,4,No,Posgrado,Medio,Masculino,69
28,62,Medio,Medio,No,9,64,Alto,Si,1,Bajo,Medio,Private,Negativo,2,No,Posgrado,Cerca,Masculino,65
25,72,Alto,Bajo,Si,6,73,Alto,Si,4,Medio,Alto,Publico,Neutral,4,No,Universitario,Medio,Masculino,69
26,87,Medio,Medio,No,6,98,Alto,Si,0,Medio,Alto,Publico,Negativo,4,No,Universitario,Medio,Masculino,71
22,83,Medio,Bajo,Si,7,66,Medio,Si,2,Medio,Medio,Private,Neutral,3,No,Secundario,Cerca,Femenino,67
12,77,Bajo,Medio,No,7,64,Bajo,Si,2,Alto,Alto,Publico,Positivo,4,No,Universitario,Medio,Femenino,64
19,82,Alto,Medio,Si,6,58,Bajo,Si,2,Medio,Alto,Private,Positivo,3,No,Universitario,Cerca,Femenino,68
26,68,Alto,Bajo,Si,10,70,Medio,Si,1,Bajo,Medio,Publico,Positivo,3,No,Universitario,Cerca,Masculino,67
20,77,Bajo,Bajo,No,6,59,Bajo,Si,1,Alto,Medio,Publico,Negativo,2,No,Secundario,Medio,Femenino,62
23,80,Alto,Medio,No,7,57,Bajo,Si,2,Medio,Alto,Publico,Negativo,2,No,Posgrado,Medio,Femenino,68
18,96,Medio,Medio,Si,4,93,Medio,Si,0,Medio,Alto,Publico,Positivo,4,No,Universitario,Cerca,Femenino,72
14,70,Medio,Alto,Si,7,53,Bajo,Si,0,Medio,Medio,Publico,Negativo,3,No,Secundario,Medio,Masculino,61
19,95,Bajo,Bajo,Si,5,86,Medio,Si,0,Alto,Medio,Publico,Negativo,4,No,Secundario,Medio,Masculino,67
22,86,Alto,Medio,No,6,60,Alto,Si,0,Alto,Alto,Publico,Neutral,3,No,Posgrado,Cerca,Masculino,70
16,61,Bajo,Medio,Si,4,51,Bajo,Si,1,Bajo,Medio,Publico,Neutral,3,No,Secundario,Cerca,Masculino,59
19,89,Alto,Medio,Si,6,90,Alto,Si,0,Bajo,Alto,Private,Negativo,4,No,Universitario,Medio,Femenino,70
14,61,Bajo,Medio,No,7,85,Alto,Si,1,Bajo,Medio,Publico,Neutral,1,No,Secundario,Cerca,Femenino,60
27,100,Alto,Medio,No,7,67,Medio,Si,1,Alto,Alto,Publico,Neutral,3,No,Universitario,Medio,Masculino,74
18,95,Bajo,Alto,Si,6,54,Alto,Si,0,Medio,Alto,Private,Negativo,3,No,Universitario,Medio,Masculino,68
29,72,Medio,Medio,No,7,68,Bajo,Si,0,Bajo,Medio,Publico,Positivo,3,No,Universitario,Cerca,Femenino,67
29,70,Medio,Bajo,No,6,59,Alto,Si,2,Medio,Medio,Private,Neutral,4,No,Posgrado,Lejos,Masculino,67
20,75,Bajo,Medio,Si,7,97,Alto,Si,0,Medio,Medio,Publico,Neutral,2,No,Universitario,,Femenino,66
14,74,Medio,Medio,No,7,76,Alto,Si,1,Bajo,Alto,Publico,Neutral,2,No,Secundario,Lejos,Femenino,63
7,75,Medio,Medio,No,7,98,Bajo,No,1,Bajo,Alto,Publico,Positivo,3,No,Universitario,Cerca,Masculino,62
11,73,Alto,Bajo,Si,7,68,Alto,Si,3,Bajo,Alto,Private,Neutral,3,No,Universitario,Medio,Femenino,64
12,85,Medio,Medio,Si,6,78,Alto,Si,3,Medio,Medio,Publico,Neutral,4,No,Universitario,Cerca,Masculino,68
28,67,Medio,Medio,No,8,60,Alto,Si,0,Medio,Medio,Publico,Positivo,3,No,Secundario,Medio,Femenino,65
21,94,Medio,Bajo,Si,8,90,Bajo,Si,1,Medio,Medio,Publico,Positivo,4,No,Posgrado,Cerca,Femenino,71
22,92,Medio,Medio,Si,7,52,Bajo,No,1,Medio,Medio,Private,Negativo,3,No,Posgrado,Cerca,Femenino,68
7,79,Bajo,Alto,Si,9,85,Medio,Si,0,Medio,Medio,Publico,Negativo,2,No,Secundario,Cerca,Masculino,62
13,94,Alto,Alto,Si,7,70,Medio,Si,1,Medio,Medio,Private,Negativo,3,No,Secundario,Medio,Masculino,68
25,70,Medio,Medio,Si,7,79,Bajo,Si,3,Alto,Medio,Publico,Neutral,3,No,Secundario,Cerca,Masculino,68
22,61,Alto,Medio,Si,7,80,Alto,Si,3,Medio,Alto,Publico,Neutral,3,No,Posgrado,Medio,Masculino,67
19,85,Medio,Medio,Si,7,86,Medio,Si,0,Bajo,Medio,Publico,Positivo,2,No,Universitario,Medio,Femenino,67
23,78,Alto,Alto,Si,6,60,Medio,Si,2,Alto,Alto,Publico,Positivo,4,No,Secundario,Lejos,Masculino,70
30,83,Bajo,Medio,Si,4,77,Medio,Si,0,Bajo,Medio,Publico,Neutral,4,No,Secundario,Cerca,Femenino,69
19,96,Bajo,Medio,No,7,71,Medio,Si,2,Bajo,Alto,Private,Positivo,3,No,Posgrado,Medio,Masculino,70
20,99,Medio,Bajo,No,8,64,Bajo,Si,1,Alto,Medio,Publico,Positivo,2,No,Secundario,Cerca,Masculino,69
21,85,Alto,Medio,Si,5,75,Bajo,Si,1,Alto,Alto,Publico,Positivo,2,No,Secundario,Medio,Femenino,70
34,91,Medio,Bajo,No,9,98,Medio,Si,0,Medio,Medio,Publico,Neutral,4,No,,Medio,Masculino,72
7,63,Bajo,Medio,No,5,97,Medio,Si,1,Bajo,Medio,Publico,Neutral,2,No,Secundario,Cerca,Femenino,59
24,66,Medio,Medio,No,6,64,Medio,No,0,Medio,Alto,Publico,Neutral,4,No,Secundario,Cerca,Masculino,64
19,89,Alto,Alto,Si,10,94,Medio,Si,0,Alto,Medio,Private,Neutral,1,No,Universitario,Cerca,Femenino,72
23,77,Bajo,Alto,Si,8,94,Medio,Si,0,Alto,Medio,Private,Positivo,3,No,Posgrado,Cerca,Masculino,70
16,78,Bajo,Alto,No,7,62,Medio,Si,0,Alto,Alto,Publico,Negativo,1,No,Secundario,Lejos,Femenino,63
20,72,Alto,Medio,Si,7,80,Medio,Si,1,Bajo,Alto,Private,Negativo,3,No,Universitario,Cerca,Masculino,66
24,84,Alto,Alto,No,9,93,Medio,Si,3,Alto,Medio,Publico,Neutral,4,No,Secundario,Lejos,Masculino,72
39,67,Alto,Alto,Si,5,76,Medio,No,2,Medio,Medio,Private,Negativo,4,No,,Cerca,Femenino,71
25,85,Alto,Alto,No,9,68,Medio,Si,1,Alto,Medio,Publico,Negativo,3,No,Posgrado,Lejos,Femenino,71
15,67,Bajo,Medio,Si,6,83,Bajo,Si,3,Medio,Bajo,Publico,Positivo,3,No,Secundario,Medio,Masculino,62
17,63,Medio,Medio,Si,8,59,Medio,Si,1,Bajo,Alto,Publico,Positivo,1,No,Posgrado,Medio,Masculino,62
17,73,Medio,Bajo,No,6,58,Medio,Si,4,Medio,Medio,Publico,Positivo,1,No,Universitario,Cerca,Masculino,64
9,69,Alto,Alto,Si,10,92,Medio,Si,2,Bajo,Medio,Private,Neutral,3,No,Posgrado,Cerca,Masculino,65
18,96,Alto,Bajo,Si,7,52,Bajo,Si,1,Bajo,Medio,Private,Neutral,4,No,Universitario,Cerca,Femenino,68
24,62,Alto,Medio,Si,5,90,Bajo,Si,0,Alto,Medio,Private,Positivo,3,No,Universitario,Cerca,Masculino,67
12,67,Medio,Medio,Si,8,65,Bajo,Si,1,Alto,Medio,Publico,Neutral,3,No,Secundario,Medio,Masculino,61
26,82,Bajo,Bajo,Si,9,74,Alto,Si,2,Medio,Medio,Publico,Negativo,5,No,Secundario,Medio,Femenino,68
23,79,Medio,Alto,No,9,77,Medio,Si,1,Bajo,Alto,Publico,Neutral,3,No,Secundario,Cerca,Masculino,68
16,62,Medio,Medio,No,7,88,Medio,Si,1,Bajo,Alto,Publico,Neutral,1,No,Secundario,Cerca,Femenino,62
19,60,Medio,Bajo,No,8,94,Alto,Si,1,Bajo,Bajo,Private,Neutral,3,No,Secundario,Cerca,Femenino,62
30,100,Alto,Alto,Si,6,90,Bajo,Si,0,Medio,Bajo,Publico,Positivo,2,Si,Secundario,Cerca,Masculino,74
24,86,Medio,Medio,Si,8,79,Medio,No,0,Bajo,Medio,Publico,Neutral,4,No,Secundario,Cerca,Femenino,68
20,75,Bajo,Alto,No,8,67,Medio,Si,1,Alto,Bajo,Publico,Positivo,4,No,Universitario,Medio,Masculino,66
19,79,Medio,Medio,No,4,76,Alto,Si,1,Medio,Medio,Private,Neutral,3,No,,Cerca,Masculino,67
20,71,Alto,Medio,No,5,52,Alto,Si,1,Medio,Alto,Publico,Neutral,3,No,Secundario,Medio,Masculino,65
17,74,Medio,Medio,Si,7,62,Medio,Si,2,Alto,Medio,Publico,Positivo,4,No,Secundario,Cerca,Masculino,66
7,86,Alto,Medio,No,7,68,Medio,Si,5,Bajo,Medio,Publico,Positivo,4,No,Posgrado,Medio,Masculino,67
32,95,Medio,Medio,Si,7,66,Alto,Si,5,Alto,Medio,Private,Negativo,3,No,Universitario,Cerca,Masculino,76
21,67,Bajo,Alto,Si,7,55,Alto,Si,2,Alto,Alto,Private,Positivo,3,No,Secundario,Medio,Femenino,66
22,94,Bajo,Bajo,No,9,53,Alto,Si,1,Medio,Alto,Publico,Neutral,3,No,Universitario,Cerca,Femenino,68
20,65,Alto,Medio,Si,8,71,Bajo,Si,2,Bajo,Medio,Private,Neutral,3,Si,Universitario,Cerca,Femenino,63
16,69,Medio,Alto,Si,4,54,Medio,Si,4,Bajo,Bajo,Publico,Positivo,4,No,Universitario,Cerca,Femenino,65
19,61,Alto,Medio,No,10,64,Medio,Si,3,Bajo,Medio,Publico,Positivo,3,No,Secundario,Medio,Masculino,63
10,66,Medio,Medio,No,4,74,Bajo,Si,2,Bajo,Medio,Publico,Negativo,2,No,Secundario,Medio,Masculino,59
34,97,Medio,Medio,No,8,60,Medio,Si,2,Medio,Medio,Private,Neutral,4,No,Secundario,Cerca,Masculino,74
13,78,Medio,Bajo,Si,5,54,Bajo,Si,2,Bajo,Alto,Publico,Positivo,3,Si,Universitario,Cerca,Masculino,62
14,63,Bajo,Bajo,Si,9,72,Medio,Si,3,Bajo,Bajo,Publico,Positivo,4,Si,Secundario,Cerca,Femenino,59
17,98,Medio,Alto,Si,7,72,Alto,Si,0,Bajo,Medio,Publico,Positivo,3,No,Secundario,Cerca,Masculino,71
28,95,Medio,Medio,No,8,96,Medio,Si,1,Medio,Medio,Publico,Neutral,3,No,Posgrado,Medio,Masculino,73
20,90,Alto,Medio,Si,4,56,Medio,Si,0,Bajo,Alto,Private,Positivo,1,No,Secundario,Medio,Masculino,68
13,97,Medio,Medio,Si,8,81,Medio,Si,3,Bajo,Medio,Publico,Neutral,1,No,Secundario,Lejos,Masculino,68
28,69,Medio,Medio,Si,8,66,Medio,Si,0,Bajo,Medio,Publico,Positivo,6,No,Universitario,Lejos,Masculino,66
24,93,Bajo,Alto,Si,8,56,Medio,Si,1,Bajo,Medio,Publico,Neutral,3,No,Universitario,Medio,Masculino,69
23,88,Medio,Medio,No,8,70,Medio,Si,2,Medio,Alto,Publico,Neutral,4,No,Secundario,Cerca,Femenino,70
24,95,Medio,Alto,Si,7,71,Alto,Si,1,Medio,Alto,Publico,Positivo,3,No,Secundario,Cerca,Masculino,74
34,92,Alto,Medio,No,7,68,Bajo,Si,0,Medio,Alto,Publico,Positivo,5,No,Universitario,Cerca,Femenino,75
33,74,Medio,Medio,Si,6,88,Medio,Si,2,Medio,Medio,Private,Neutral,3,No,Universitario,Cerca,Masculino,71
16,91,Alto,Alto,Si,6,92,Bajo,Si,2,Bajo,Alto,Private,Positivo,3,No,Secundario,Medio,Masculino,71
30,70,Medio,Medio,No,9,57,Medio,Si,1,Bajo,Medio,Publico,Negativo,4,No,Universitario,Lejos,Femenino,65
22,73,Bajo,Medio,No,6,58,Alto,Si,1,Medio,Medio,Private,Positivo,3,No,Posgrado,Medio,Masculino,65
23,64,Medio,Alto,No,4,71,Bajo,Si,2,Medio,Medio,Publico,Negativo,1,No,Posgrado,Cerca,Masculino,65
10,97,Medio,Medio,No,6,66,Medio,Si,2,Bajo,Medio,Publico,Neutral,2,No,Posgrado,Cerca,Femenino,67
19,72,Medio,Medio,Si,8,91,Alto,Si,1,Bajo,Medio,Private,Positivo,4,No,,Medio,Masculino,67
15,81,Medio,Medio,Si,7,100,Medio,Si,1,Bajo,Medio,Publico,Neutral,3,No,Posgrado,Medio,Masculino,67
25,76,Alto,Alto,Si,8,59,Medio,Si,4,Medio,Medio,Private,Neutral,4,No,Universitario,Cerca,Femenino,71
